age,monthly_income,monthly_expenses,current_savings,existing_debt,dependents,years_to_goal,goal,annual_income,annual_expenses,annual_savings_capacity,savings_rate,debt_to_income,emergency_months,risk_label
39,235545,100635,1084714,49892,0,21,Child Education,2826540,1207620,1618920,0.5727567980640642,0.01765126267450664,10.778695284940627,Aggressive
46,157970,93776,2235710,181593,1,9,Child Education,1895640,1125312,770328,0.4063682977780591,0.09579508767487498,23.8409614400273,Aggressive
23,29135,16461,278480,877933,0,28,Retirement,349620,197532,152088,0.4350094388192895,2.511106344030662,16.91756272401434,Conservative
39,162701,105504,1339910,739280,4,29,Child Education,1952412,1266048,686364,0.35154670223293033,0.37864958830410794,12.70008720048529,Aggressive
40,134472,114271,1146998,345535,4,23,Child Education,1613664,1371252,242412,0.15022458206912964,0.21413069883197494,10.037524831322033,Aggressive
52,150147,110316,1031214,280064,3,8,Retirement,1801764,1323792,477972,0.2652800255749366,0.1554387811056276,9.347818992711845,Moderate
27,241192,132398,2146238,1304792,1,20,House Purchase,2894304,1588776,1305528,0.4510680287903413,0.4508137362212124,16.210501669209506,Aggressive
53,114087,87136,2242756,1020961,4,27,Retirement,1369044,1045632,323412,0.23623199838719575,0.7457473974539898,25.738569592361365,Moderate
60,221103,96258,1955822,1207935,2,8,Emergency Fund,2653236,1155096,1498140,0.5646463412979471,0.4552685852295084,20.31853975773442,Conservative
59,58380,21322,1187900,783059,2,22,Retirement,700560,255864,444696,0.6347721822541966,1.117761505081649,55.71240971766251,Moderate
38,154951,70072,1459641,125702,2,21,Emergency Fund,1859412,840864,1018548,0.5477796206542713,0.06760309173007381,20.83058853750428,Aggressive
60,42071,21885,23435,73527,0,29,Retirement,504852,262620,242232,0.47980794371419744,0.14564070262175846,1.0708247658213388,Aggressive
21,45074,27282,1956513,1195087,0,28,Emergency Fund,540888,327384,213504,0.3947286684119448,2.2094906893848636,71.71442709478777,Conservative
31,246796,162284,1908339,915108,2,23,Emergency Fund,2961552,1947408,1014144,0.3424366683414642,0.3089960939399342,11.759255379458233,Moderate
48,92843,74766,1490851,749980,3,6,Retirement,1114116,897192,216924,0.19470503969066058,0.6731615020338996,19.940226841077497,Conservative
45,64901,39260,732917,828667,3,3,Child Education,778812,471120,307692,0.39507865826412536,1.0640141651643786,18.668288334182375,Conservative
43,36205,21746,2492753,683019,0,5,Wealth Creation,434460,260952,173508,0.3993647286286425,1.5721102057726832,114.6304147889267,Conservative
51,211733,79425,312441,287120,2,9,Child Education,2540796,953100,1587696,0.6248813364000888,0.11300395624048526,3.9337865911237015,Moderate
50,149661,54993,2400618,1283887,3,7,Emergency Fund,1795932,659916,1136016,0.6325495620101429,0.7148861983638579,43.65315585619988,Conservative
55,30906,19334,1471511,869075,0,28,Retirement,370872,232008,138864,0.37442567786190384,2.3433286956146593,76.11001344781215,Conservative
27,158663,90293,28314,723225,2,4,Retirement,1903956,1083516,820440,0.4309133194254489,0.3798538411601949,0.3135791257351068,Moderate
36,150576,115881,638119,1418351,1,7,Retirement,1806912,1390572,416340,0.23041520561045584,0.7849585369957143,5.506674951027347,Conservative
46,87987,37864,661462,723666,2,5,Retirement,1055844,454368,601476,0.5696637003193653,0.6853910236739519,17.469416860342278,Moderate
22,219442,79544,2263581,594670,2,11,Wealth Creation,2633304,954528,1678776,0.6375169748726315,0.22582656616934468,28.456967213114755,Aggressive
21,105685,60718,2347089,803083,4,29,House Purchase,1268220,728616,539604,0.4254813833562,0.6332363470060399,38.65557165914556,Aggressive
32,135454,63492,564653,180116,4,15,Emergency Fund,1625448,761904,863544,0.5312652265713822,0.11081006590183137,8.893293643293644,Moderate
25,130487,48907,321173,14633,1,2,Wealth Creation,1565844,586884,978960,0.6251963797159871,0.009345119948091892,6.567014946735641,Aggressive
57,79400,56556,1332457,79164,1,13,Child Education,952800,678672,274128,0.2877078085642317,0.08308564231738036,23.55995827144777,Moderate
52,181222,73539,413186,787001,2,22,House Purchase,2174664,882468,1292196,0.5942048978600832,0.36189544683684466,5.618596934959681,Moderate
29,56852,37190,1798568,453116,3,16,House Purchase,682224,446280,235944,0.34584535284598605,0.6641748164825629,48.36160258133907,Moderate
55,198942,97585,360362,853941,1,7,Retirement,2387304,1171020,1216284,0.5094801499934655,0.35770098822772467,3.6928011477173746,Conservative
39,77756,33959,785387,123425,2,8,Wealth Creation,933072,407508,525564,0.5632619990740264,0.1322781092991752,23.127506699254983,Aggressive
36,140357,75775,2358626,774508,0,6,Child Education,1684284,909300,774984,0.460126676973717,0.4598440643026948,31.126704058066643,Moderate
23,144052,108143,2245844,1438242,4,24,Retirement,1728624,1297716,430908,0.24927803848610225,0.8320155221725488,20.767354336387932,Moderate
40,81481,44492,782790,295182,3,7,Retirement,977772,533904,443868,0.45395859157349566,0.30189246572820655,17.593949474062754,Aggressive
44,26283,19065,1770093,1228736,2,18,Emergency Fund,315396,228780,86616,0.274626184225545,3.895851564382554,92.84516129032258,Conservative
53,58691,24224,2042327,1252825,0,30,House Purchase,704292,290688,413604,0.5872621015147127,1.778843150284257,84.3100643989432,Conservative
44,157197,115757,1240682,205538,4,22,Child Education,1886364,1389084,497280,0.2636182624350337,0.10895988261014311,10.717986817211917,Aggressive
31,223137,104532,1068870,465432,0,25,House Purchase,2677644,1254384,1423260,0.5315344384839807,0.17382146394367587,10.225289863391115,Aggressive
28,51170,35240,831028,722153,2,28,Wealth Creation,614040,422880,191160,0.3113152237639242,1.1760683343104683,23.58195232690125,Aggressive
56,33438,21162,2215337,1348858,1,22,Emergency Fund,401256,253944,147312,0.36712722052754354,3.3615896086289054,104.68467063604574,Conservative
58,45095,36733,2175534,980814,4,20,Retirement,541140,440796,100344,0.1854307572901652,1.8124958421110988,59.22560095826641,Conservative
60,172226,93632,1368818,201466,0,7,Emergency Fund,2066712,1123584,943128,0.456342247976496,0.09748141008519813,14.619125939849624,Moderate
40,164076,62854,627317,1024389,1,3,Retirement,1968912,754248,1214664,0.61692142665594,0.5202817596723469,9.980542208928629,Moderate
55,34752,12496,1376948,472243,3,5,Emergency Fund,417024,149952,267072,0.6404235727440147,1.132412043431553,110.19110115236876,Conservative
45,80426,61399,2120923,1235799,2,1,Retirement,965112,736788,228324,0.23657772362171436,1.2804721110088777,34.54328246388378,Conservative
55,51819,31732,1404819,897172,2,15,House Purchase,621828,380784,241044,0.387637739053243,1.4427976868201495,44.27136644396823,Conservative
45,117051,86339,1713675,311416,4,26,House Purchase,1404612,1036068,368544,0.2623813551357955,0.22170962514915152,19.848214595953163,Aggressive
49,180289,84233,994303,137980,0,3,House Purchase,2163468,1010796,1152672,0.5327890220701208,0.06377723174089009,11.804197879690857,Moderate
38,244780,127907,1872566,404060,3,8,House Purchase,2937360,1534884,1402476,0.4774613939047308,0.1375588964239998,14.640058792716584,Aggressive
38,57994,21170,1036972,837887,4,25,Emergency Fund,695928,254040,441888,0.634962237472842,1.2039851823751881,48.98308927727917,Conservative
22,171108,142147,340580,1020669,4,9,Retirement,2053296,1705764,347532,0.16925567477850248,0.4970880964069477,2.3959703687028218,Conservative
55,233347,159593,669179,729887,0,15,House Purchase,2800164,1915116,885048,0.3160700587537016,0.2606586614212596,4.193034782227291,Moderate
36,122756,100242,798760,1387828,3,10,Emergency Fund,1473072,1202904,270168,0.1834044771742318,0.9421318170462815,7.968316673649768,Conservative
56,205488,99198,1056658,436282,0,2,Retirement,2465856,1190376,1275480,0.5172564821303434,0.17692922863297775,10.652009113086958,Moderate
53,165659,108627,500674,226301,2,20,Emergency Fund,1987908,1303524,684384,0.3442734774446302,0.11383876919857458,4.609111915085568,Conservative
24,120665,83168,1146500,957508,1,5,House Purchase,1447980,998016,449964,0.31075291095180874,0.6612715645243719,13.78535013466718,Conservative
53,156717,79733,573620,824765,2,19,Wealth Creation,1880604,956796,923808,0.49122941352884497,0.4385638869214359,7.194260845572097,Aggressive
34,187002,144749,413056,907651,2,13,Emergency Fund,2244024,1736988,507036,0.22594945508604186,0.4044747293255331,2.8536017519982866,Conservative
41,106835,87987,109031,1393749,4,11,House Purchase,1282020,1055844,226176,0.17642158468666636,1.087150746478214,1.2391716958187005,Conservative
40,147232,116670,203024,1350417,2,1,Child Education,1766784,1400040,366744,0.20757715713975222,0.7643362176700718,1.7401559955429844,Conservative
28,186162,133949,1096048,911952,3,22,Retirement,2233944,1607388,626556,0.2804707727678044,0.4082250942727302,8.182576950929086,Aggressive
27,243561,119036,2177098,411249,2,30,House Purchase,2922732,1428432,1494300,0.5112682243873198,0.1407070508004155,18.289408246244832,Aggressive
23,208214,102193,1567358,990391,3,15,Child Education,2498568,1226316,1272252,0.5091924654442065,0.396383448439266,15.337234448543443,Aggressive
37,182547,151820,964353,55063,0,26,Emergency Fund,2190564,1821840,368724,0.16832377415131444,0.025136448878005847,6.351949677249374,Moderate
53,174960,62135,1071341,543628,4,18,Emergency Fund,2099520,745620,1353900,0.6448616826703246,0.2589296601127877,17.24215015691639,Moderate
32,68732,48663,325218,587069,3,16,Child Education,824784,583956,240828,0.2919891753477274,0.7117851461716037,6.683065162443746,Conservative
42,237695,167128,2482091,1059214,2,9,Child Education,2852340,2005536,846804,0.29688045604661434,0.37134913790081125,14.85143722177014,Moderate
42,71305,47157,1694251,217986,4,1,Retirement,855660,565884,289776,0.3386578781291634,0.2547577308744127,35.927879211993975,Moderate
50,202109,170793,1843980,1355044,4,11,Emergency Fund,2425308,2049516,375792,0.15494609344462643,0.5587100689891759,10.796578314099524,Conservative
58,34346,17377,1986849,1399076,3,9,Child Education,412152,208524,203628,0.4940604437197927,3.3945631708689996,114.33786039017092,Conservative
58,25587,13304,1741742,221668,3,23,Wealth Creation,307044,159648,147396,0.48004846210966506,0.7219421320722763,130.918671076368,Aggressive
28,37763,14707,693616,294786,1,11,Wealth Creation,453156,176484,276672,0.6105447130789396,0.6505177025130419,47.16230366492147,Aggressive
47,215237,122986,386047,515518,1,13,Child Education,2582844,1475832,1107012,0.4286019597002374,0.199593161646619,3.1389507748849463,Moderate
47,94615,45464,538790,549666,4,26,Retirement,1135380,545568,589812,0.5194842255456323,0.4841251387200761,11.850915009677987,Aggressive
54,192188,100263,1696443,1384406,1,2,Emergency Fund,2306256,1203156,1103100,0.47830769871167816,0.6002828827328797,16.919930582567847,Conservative
41,145987,112013,2156491,305019,2,14,Wealth Creation,1751844,1344156,407688,0.23271935172309863,0.1741131059614897,19.25214930409863,Aggressive
50,241823,197748,324543,1166747,0,6,Child Education,2901876,2372976,528900,0.18226140606972868,0.4020664563199806,1.641194854056678,Conservative
53,116353,51528,1476498,1410781,4,8,Child Education,1396236,618336,777900,0.5571407698984986,1.0104172933515538,28.65428504890545,Conservative
48,246373,132118,538993,588665,0,18,House Purchase,2956476,1585416,1371060,0.463748056808173,0.19911035976615402,4.079633358058705,Moderate
53,120648,98245,732932,784627,1,16,Child Education,1447776,1178940,268836,0.18568894635634242,0.5419533132197246,7.460247340831595,Conservative
25,50556,19256,1547671,578979,3,21,Retirement,606672,231072,375600,0.6191154363478123,0.9543525990980299,80.37344204403823,Moderate
39,84042,33295,1001271,1038240,4,29,Wealth Creation,1008504,399540,608964,0.6038290378620214,1.0294852573713142,30.072713620663762,Aggressive
24,43099,18592,2249537,311207,1,12,House Purchase,517188,223104,294084,0.568621081695631,0.6017289650958646,120.99489027538726,Aggressive
55,134089,86836,1012206,616070,2,11,Wealth Creation,1609068,1042032,567036,0.352400271461492,0.3828738126667114,11.65652494357179,Aggressive
37,201168,85543,2258154,78343,4,6,Wealth Creation,2414016,1026516,1387500,0.5747683528195339,0.03245338887563297,26.39788176706452,Aggressive
48,228058,190209,23285,345215,4,3,Retirement,2736696,2282508,454188,0.1659621675187891,0.12614298409468935,0.12241797180995642,Conservative
50,169302,97070,1216352,922996,3,14,Child Education,2031624,1164840,866784,0.4266458754178923,0.45431438100750926,12.530668589677552,Moderate
49,185081,111189,1724491,645687,4,28,Retirement,2220972,1334268,886704,0.3992414132190771,0.29072271059698185,15.50954680768781,Aggressive
26,227041,107465,1401688,555645,3,2,Child Education,2724492,1289580,1434912,0.5266713941534789,0.20394444175281118,13.043204764341878,Aggressive
55,58866,34464,1122491,441913,1,11,House Purchase,706392,413568,292824,0.4145347059423097,0.6255917394307976,32.56995705663881,Moderate
57,130400,88796,2488839,594571,2,22,Retirement,1564800,1065552,499248,0.31904907975460123,0.37996612985685074,28.028728771566286,Aggressive
44,109246,79267,685979,59567,2,3,Retirement,1310952,951204,359748,0.27441736997235594,0.0454379717945432,8.654030050336205,Aggressive
49,101975,74129,1272038,309150,4,18,Emergency Fund,1223700,889548,334152,0.2730669281686688,0.252635449865163,17.159789016444307,Moderate
51,197927,126464,804278,237778,4,1,Retirement,2375124,1517568,857556,0.36105735953154444,0.1001118257404666,6.3597387398785425,Moderate
55,106557,85477,1963508,1190334,1,30,Emergency Fund,1278684,1025724,252960,0.19782839231584973,0.930905524742626,22.971185231114802,Conservative
53,162488,123280,527553,1329611,3,24,Child Education,1949856,1479360,470496,0.24129781891585841,0.6819021507229251,4.279307268007787,Conservative
41,97516,71042,996778,1493907,2,1,Child Education,1170192,852504,317688,0.2714836539644776,1.2766340908158662,14.030826834830101,Conservative
52,211987,80089,2490562,626020,3,12,Child Education,2543844,961068,1582776,0.6221985310419978,0.24609213458057963,31.097429110114998,Aggressive
43,174130,61544,1275802,716079,1,15,Emergency Fund,2089560,738528,1351032,0.646562912766324,0.34269367713777066,20.729916807487328,Moderate
53,232709,106167,1301745,1012968,2,5,Child Education,2792508,1274004,1518504,0.5437778513078566,0.3627448873915491,12.261295882901466,Moderate
23,196790,134163,551661,990534,2,27,Wealth Creation,2361480,1609956,751524,0.3182427968900859,0.41945474871690636,4.11187138033586,Aggressive
38,57602,32003,1922871,954227,0,6,Retirement,691224,384036,307188,0.4444116523731815,1.3804888140458087,60.08408586694998,Conservative
45,230730,127179,642215,816309,1,16,Emergency Fund,2768760,1526148,1242612,0.44879729554024184,0.2948283708230399,5.049693738746177,Conservative
51,234184,185542,1831049,249465,1,27,Child Education,2810208,2226504,583704,0.20770846855464078,0.08877100912103303,9.868649685785428,Aggressive
23,214139,170836,366229,224589,0,12,Wealth Creation,2569668,2050032,519636,0.20221911935705314,0.08740000653780955,2.1437460488421642,Aggressive
60,183588,147712,1186572,538314,3,12,Retirement,2203056,1772544,430512,0.19541582238490532,0.2443487591781598,8.033010181975737,Moderate
44,154295,78218,583508,1331142,0,3,Retirement,1851540,938616,912924,0.49306199163939207,0.7189377491169513,7.460021989823314,Moderate
52,112969,78573,1584547,295625,1,30,Child Education,1355628,942876,412752,0.3044729084970213,0.21807236203442243,20.16655848701208,Aggressive
42,157161,76351,551930,633672,3,23,Wealth Creation,1885932,916212,969720,0.5141860894242211,0.3359993891614332,7.228850964623908,Aggressive
43,193418,86129,99971,1301347,2,2,Emergency Fund,2321016,1033548,1287468,0.5547001830232967,0.5606798919094051,1.1607124197424794,Conservative
22,230735,102057,1648420,58031,0,7,Child Education,2768820,1224684,1544136,0.5576873902962273,0.020958747769808078,16.15195430004801,Aggressive
47,166559,86786,1495552,354398,3,2,Retirement,1998708,1041432,957276,0.4789474000204132,0.17731354454977916,17.232641209411657,Moderate
22,25155,14212,1893200,592520,3,21,Retirement,301860,170544,131316,0.4350228582786722,1.9628967070827537,133.211370672671,Conservative
